"Problem","Severity","File","Line","Column","Rule","Description","URL","Category","Engine"
"948","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","557","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"949","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","571","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"950","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","594","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"951","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","657","21","StdCyclomaticComplexity","The method 'draftRespoDeletion' has a Standard Cyclomatic Complexity of 15.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"952","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","657","21","NcssMethodCount","The method 'draftRespoDeletion()' has an NCSS line count of 61","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"953","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","657","21","CognitiveComplexity","The method 'draftRespoDeletion(String)' has a cognitive complexity of 43, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"954","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","657","21","CyclomaticComplexity","The method 'draftRespoDeletion(String)' has a cyclomatic complexity of 18.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"955","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","688","5","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"956","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","708","5","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"957","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","711","23","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"958","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","722","5","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"959","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","746","24","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"960","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","751","6","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"961","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","774","24","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"962","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_LetsPersonlise.cls","806","7","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"963","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","ExcessiveClassLength","Avoid really long classes.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveclasslength","Design","pmd"
"964","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","StdCyclomaticComplexity","The class 'BI_PSP_QsqQuestionnaire' has a Standard Cyclomatic Complexity of 17 (Highest = 31).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"965","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","CognitiveComplexity","The class 'BI_PSP_QsqQuestionnaire' has a total cognitive complexity of 376 (highest 84), current threshold is 50","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"966","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","CyclomaticComplexity","The class 'BI_PSP_QsqQuestionnaire' has a total cyclomatic complexity of 193 (highest 39).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"967","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","NcssTypeCount","The type has an NCSS line count of 617","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncsstypecount","Design","pmd"
"968","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","13","27","TooManyFields","Too many fields","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"969","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","176","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"970","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","254","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"971","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","321","24","ExcessiveParameterList","Avoid long parameter lists.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#excessiveparameterlist","Design","pmd"
"972","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","321","24","StdCyclomaticComplexity","The method 'createAssessmentAndResponses' has a Standard Cyclomatic Complexity of 24.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"973","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","321","24","NcssMethodCount","The method 'createAssessmentAndResponses()' has an NCSS line count of 97","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"974","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","321","24","CognitiveComplexity","The method 'createAssessmentAndResponses(List<String>, List<String>, String, Datetime)' has a cognitive complexity of 53, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"975","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","321","24","CyclomaticComplexity","The method 'createAssessmentAndResponses(List<String>, List<String>, String, Datetime)' has a cyclomatic complexity of 32.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"976","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","464","56","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"977","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","482","25","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"978","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","505","24","StdCyclomaticComplexity","The method 'mulitipleDraftRecordsInsertionPageOne' has a Standard Cyclomatic Complexity of 31.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"979","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","505","24","NcssMethodCount","The method 'mulitipleDraftRecordsInsertionPageOne()' has an NCSS line count of 126","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"980","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","505","24","CognitiveComplexity","The method 'mulitipleDraftRecordsInsertionPageOne(List<String>, List<String>)' has a cognitive complexity of 84, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"981","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","505","24","CyclomaticComplexity","The method 'mulitipleDraftRecordsInsertionPageOne(List<String>, List<String>)' has a cyclomatic complexity of 39.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"982","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","535","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"983","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","555","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"984","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","569","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"985","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","732","56","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"986","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","746","25","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"987","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","792","24","StdCyclomaticComplexity","The method 'ranswerOfTheQuestionForPageTwo' has a Standard Cyclomatic Complexity of 28.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"988","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","792","24","NcssMethodCount","The method 'ranswerOfTheQuestionForPageTwo()' has an NCSS line count of 116","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"989","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","792","24","CognitiveComplexity","The method 'ranswerOfTheQuestionForPageTwo(List<String>, List<String>)' has a cognitive complexity of 72, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"990","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","792","24","CyclomaticComplexity","The method 'ranswerOfTheQuestionForPageTwo(List<String>, List<String>)' has a cyclomatic complexity of 37.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"991","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","822","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"992","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","842","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"993","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","856","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"994","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1036","56","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"995","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1055","25","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"996","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1083","24","StdCyclomaticComplexity","The method 'mulitipleDraftRecordsInsertionPageTwo' has a Standard Cyclomatic Complexity of 28.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"997","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1083","24","NcssMethodCount","The method 'mulitipleDraftRecordsInsertionPageTwo()' has an NCSS line count of 119","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"998","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1083","24","CognitiveComplexity","The method 'mulitipleDraftRecordsInsertionPageTwo(List<String>, List<String>)' has a cognitive complexity of 78, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"999","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1083","24","CyclomaticComplexity","The method 'mulitipleDraftRecordsInsertionPageTwo(List<String>, List<String>)' has a cyclomatic complexity of 37.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1000","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1113","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1001","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1132","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1002","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1145","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1003","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1307","60","ApexCRUDViolation","Validate CRUD permission before SOQL/DML operation or enforce user mode","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_security.html#apexcrudviolation","Security","pmd"
"1004","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1316","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1005","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1365","52","StdCyclomaticComplexity","The method 'draftResponseOfIntroductionPageone' has a Standard Cyclomatic Complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1006","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1365","52","CognitiveComplexity","The method 'draftResponseOfIntroductionPageone()' has a cognitive complexity of 30, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1007","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1365","52","CyclomaticComplexity","The method 'draftResponseOfIntroductionPageone()' has a cyclomatic complexity of 14.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1008","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1365","52","NcssMethodCount","The method 'draftResponseOfIntroductionPageone()' has an NCSS line count of 47","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1009","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1393","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1010","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1412","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1011","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1425","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1012","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1454","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1013","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1542","52","StdCyclomaticComplexity","The method 'draftResponseOfIntroductionPageTwo' has a Standard Cyclomatic Complexity of 11.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1014","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1542","52","CognitiveComplexity","The method 'draftResponseOfIntroductionPageTwo()' has a cognitive complexity of 30, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1015","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1542","52","CyclomaticComplexity","The method 'draftResponseOfIntroductionPageTwo()' has a cyclomatic complexity of 13.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1016","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1542","52","NcssMethodCount","The method 'draftResponseOfIntroductionPageTwo()' has an NCSS line count of 46","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1017","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1571","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1018","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1590","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1019","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaire.cls","1631","21","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1020","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QsqQuestionnaireTest.cls","16","14","CyclomaticComplexity","The class 'BI_PSP_QsqQuestionnaireTest' has a total cyclomatic complexity of 60 (highest 2).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1021","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","11","27","StdCyclomaticComplexity","The class 'BI_PSP_QualitativeSatisfactions' has a Standard Cyclomatic Complexity of 17 (Highest = 16).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1022","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","11","27","TooManyFields","Too many fields","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#toomanyfields","Design","pmd"
"1023","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","70","39","StdCyclomaticComplexity","The method 'getPatientAfterThreemonthsAndFourteenWeeks' has a Standard Cyclomatic Complexity of 16.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
"1024","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","70","39","CognitiveComplexity","The method 'getPatientAfterThreemonthsAndFourteenWeeks()' has a cognitive complexity of 42, current threshold is 15","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cognitivecomplexity","Design","pmd"
"1025","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","70","39","CyclomaticComplexity","The method 'getPatientAfterThreemonthsAndFourteenWeeks()' has a cyclomatic complexity of 20.","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#cyclomaticcomplexity","Design","pmd"
"1026","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","70","39","NcssMethodCount","The method 'getPatientAfterThreemonthsAndFourteenWeeks()' has an NCSS line count of 68","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#ncssmethodcount","Design","pmd"
"1027","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","96","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1028","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_QualitativeSatisfactions.cls","130","17","AvoidDeeplyNestedIfStmts","Deeply nested if..then statements are hard to read","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#avoiddeeplynestedifstmts","Design","pmd"
"1029","3","C:\Users\CVHS\Documents\GitHub\ToScan\SonarScan\force-app\main\default\classes\BI_PSP_RetriveDraftResponse.cls","15","27","StdCyclomaticComplexity","The class 'BI_PSP_RetriveDraftResponse' has a Standard Cyclomatic Complexity of 11 (Highest = 11).","https://pmd.github.io/pmd-6.55.0/pmd_rules_apex_design.html#stdcyclomaticcomplexity","Design","pmd"
